timestamp,testcase_id,query,expected_keywords,reference,judge_criteria,batch,difficulty,special_case,model_id,provider_order,primary_provider_slug,primary_provider_quantization,actual_provider,allow_fallbacks,endpoint_tools_supported,context_length,max_completion_tokens,quantization,input_price_per_1m,output_price_per_1m,input_tokens,output_tokens,used_tokens,input_cost_usd,output_cost_usd,total_cost_usd,openrouter_generation_id,latency_ms,langsmith_project,langsmith_tags,status,error,answer
2026-06-03T07:23:37.369568+00:00,RAG-Q-042,장기요양기관현황 KOSIS 자료에서 뭘 확인할 수 있어?,"필수 키워드: 장기요양기관, KOSIS, 현황. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 장기요양기관, KOSIS, 현황 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_kosis_장기요양기관현황_raw.json.md. 근거: cleaned_kosis_장기요양기관현황_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 자료명과 핵심 항목을 포함해 답해야 함",welfare_dataset_user_questions,medium,일반,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,18,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-042""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.388440+00:00,RAG-Q-046,노인복지 생활시설 수와 생활자 현황은 어느 자료에서 봐야 해?,"필수 키워드: 노인복지, 생활시설, 생활자, 시도별. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 노인복지, 생활시설, 생활자, 시도별 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_보건복지부_노인복지 생활시설 수 및 생활자 현황_시설 종류별_시도별_20241231.csv.md. 근거: cleaned_보건복지부_노인복지 생활시설 수 및 생활자 현황_시설 종류별_시도별_20241231.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 자료명과 핵심 항목을 포함해 답해야 함",welfare_dataset_user_questions,medium,일반,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,21,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-046""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.409840+00:00,RAG-Q-050,잡코리아 고령자 채용 데이터에서 어떤 회사들이 나와?,"필수 키워드: 잡코리아, 고령자, 채용, 회사. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 잡코리아, 고령자, 채용, 회사 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_잡코리아_고령자_raw.json.md. 근거: cleaned_잡코리아_고령자_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 자료명과 핵심 항목을 포함해 답해야 함",welfare_dataset_user_questions,medium,일반,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,25,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-050""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.435913+00:00,RAG-Q-054,노인돌봄서비스 기관 현황에서 특정 시군구만 골라줘. 지역은 아직 안정했어.,"필수 키워드: 지역 조건, 노인돌봄서비스, 추가 질문. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 지역 조건, 노인돌봄서비스, 추가 질문 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_보건복지부_노인돌봄서비스 기관 현황_20240423.csv.md. 근거: cleaned_보건복지부_노인돌봄서비스 기관 현황_20240423.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 지역 조건을 되물어야 함",dataset_edge_user_questions,hard,필터 조건 누락,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,18,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-054""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.454855+00:00,RAG-Q-058,부산 지역 조례 자료는 어떤 걸 봐야 해?,"필수 키워드: 부산, 조례. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 부산, 조례 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_부산_조례_raw.json.md. 근거: cleaned_부산_조례_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 조례/지역/주제를 정확히 연결해 답해야 함",ordinance_user_questions,medium,일반,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,19,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-058""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.474669+00:00,RAG-Q-062,기초연금 조례 자료에서 지역별 차이를 볼 수 있어?,"필수 키워드: 기초연금, 조례, 지역. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 기초연금, 조례, 지역 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_기초연금_조례_raw.json.md. 근거: cleaned_기초연금_조례_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 조례/지역/주제를 정확히 연결해 답해야 함",ordinance_user_questions,medium,일반,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,17,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-062""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.492506+00:00,RAG-Q-066,노인복지법이랑 노인복지 조례는 같은 문서야?,"필수 키워드: 노인복지법, 조례, 구분, 아님. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 노인복지법, 조례, 구분, 아님 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_노인복지법_raw.json.md; cleaned_노인복지_조례_raw.json.md. 근거: cleaned_노인복지법_raw.json.md; cleaned_노인복지_조례_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 법령과 조례의 적용 범위를 구분해야 함",ordinance_edge_user_questions,hard,상위법/조례 혼동,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,18,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-066""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.511140+00:00,RAG-Q-070,노인 시설 찾아줘.,"필수 키워드: 노인, 시설, 지역 조건, 추가 질문. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 노인, 시설, 지역 조건, 추가 질문 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_kosis_노인복지시설현황_raw.json.md; cleaned_노인복지시설 현황_20260526072528.xlsx.md. 근거: cleaned_kosis_노인복지시설현황_raw.json.md; cleaned_노인복지시설 현황_20260526072528.xlsx.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 지역/시설 유형을 되묻거나 가정해야 함",real_user_edge_questions,hard,모호한 검색어,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,29,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-070""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.540879+00:00,RAG-Q-074,잡코리아 링크 들어가서 최신 공고인지 확인해줘.,"필수 키워드: 잡코리아, 링크, 최신성, 외부 확인. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 잡코리아, 링크, 최신성, 외부 확인 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_잡코리아_고령자_raw.json.md. 근거: cleaned_잡코리아_고령자_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 문서 내 정보와 외부 최신 확인 필요를 구분해야 함",real_user_edge_questions,hard,외부 실시간 확인 요구,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,21,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-074""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.562752+00:00,RAG-Q-078,노인맞춤돌봄서비스는 노인돌봄서비스 기관 현황이랑 같은 자료야?,"필수 키워드: 노인맞춤돌봄서비스, 노인돌봄서비스 기관, 구분. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 노인맞춤돌봄서비스, 노인돌봄서비스 기관, 구분 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_2026년_노인맞춤돌봄서비스_사업안내.pdf.md; cleaned_보건복지부_노인돌봄서비스 기관 현황_20240423.csv.md. 근거: cleaned_2026년_노인맞춤돌봄서비스_사업안내.pdf.md; cleaned_보건복지부_노인돌봄서비스 기관 현황_20240423.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 사업안내와 기관 현황 자료를 구분해야 함",real_user_edge_questions,hard,유사 명칭,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,21,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-078""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.584188+00:00,RAG-Q-082,고령자 채용 중 경북 고령군 공고만 보고 싶어.,"필수 키워드: 고령자, 채용, 경북 고령군, 필터. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 고령자, 채용, 경북 고령군, 필터 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_잡코리아_고령자_raw.json.md. 근거: cleaned_잡코리아_고령자_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 지역 필터를 반영해야 함",specific_user_questions,medium,지역명과 고령자 키워드 혼동,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,21,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-082""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.605388+00:00,RAG-Q-086,노인학대예방교육 현황은 복지시설 현황이랑 관련 있어?,"필수 키워드: 노인학대예방교육, 복지시설, 구분. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 노인학대예방교육, 복지시설, 구분 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_kosis_노인학대예방교육현황_raw.json.md; cleaned_kosis_노인복지시설현황_raw.json.md. 근거: cleaned_kosis_노인학대예방교육현황_raw.json.md; cleaned_kosis_노인복지시설현황_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 교육 현황과 시설 현황을 구분해야 함",specific_user_questions,medium,도메인 혼합,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,21,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-086""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.626876+00:00,RAG-Q-090,2026년 노인맞춤돌봄서비스 사업안내에서 제공 서비스 유형을 찾아줘.,"필수 키워드: 노인맞춤돌봄서비스, 서비스 유형, 사업안내. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 노인맞춤돌봄서비스, 서비스 유형, 사업안내 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_2026년_노인맞춤돌봄서비스_사업안내.pdf.md. 근거: cleaned_2026년_노인맞춤돌봄서비스_사업안내.pdf.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 서비스 유형 또는 내용이 포함되어야 함",detailed_user_questions,medium,PDF 세부 유형,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,23,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-090""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.650543+00:00,RAG-Q-094,인천 연수구 노인일자리사회활동지원사업 자료에서 사업명과 담당 기관 정보를 찾아줘.,"필수 키워드: 인천, 연수구, 노인일자리, 사업명, 기관. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 인천, 연수구, 노인일자리, 사업명 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_29_인천광역시_연수구_노인일자리사회활동지원사업.csv.md. 근거: cleaned_29_인천광역시_연수구_노인일자리사회활동지원사업.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 사업명/기관 또는 해당 필드 존재 여부를 답해야 함",detailed_user_questions,medium,구체 필드 조회,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,18,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-094""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.669137+00:00,RAG-Q-098,서울시 노인의료복지시설 목록에서 강남구 시설만 찾으려면 어떤 조건으로 필터링해야 해?,"필수 키워드: 서울시, 강남구, 노인의료복지시설, 필터링. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 서울시, 강남구, 노인의료복지시설, 필터링 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_20_서울시 사회복지시설(노인의료복지시설) 목록.csv.md. 근거: cleaned_20_서울시 사회복지시설(노인의료복지시설) 목록.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 자치구/지역 필터 조건을 설명해야 함",detailed_user_questions,medium,필터 조건,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,18,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-098""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.688099+00:00,RAG-Q-102,제주특별자치도 읍면동별 노인인구현황에서 읍면동 단위로 볼 수 있는지 알려줘.,"필수 키워드: 제주특별자치도, 읍면동, 노인인구현황. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 제주특별자치도, 읍면동, 노인인구현황 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_36_제주특별자치도_읍면동별노인인구현황_20221128.md. 근거: cleaned_36_제주특별자치도_읍면동별노인인구현황_20221128.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 읍면동 단위 여부를 답해야 함",detailed_user_questions,medium,Google Sheet 변환 자료,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,19,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-102""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.707584+00:00,RAG-Q-106,KOSIS 장기요양기관현황에서 연도별 변화 추이를 볼 수 있는 자료야?,"필수 키워드: KOSIS, 장기요양기관, 연도별, 추이. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, KOSIS, 장기요양기관, 연도별, 추이 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_kosis_장기요양기관현황_raw.json.md. 근거: cleaned_kosis_장기요양기관현황_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 연도/시점 필드가 있으면 추이 가능성을 답해야 함",detailed_user_questions,medium,시계열 여부,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,27,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-106""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.735265+00:00,RAG-Q-110,잡코리아 고령자 채용 데이터에서 경북 고령군 근무 공고만 요약해줘.,"필수 키워드: 잡코리아, 경북 고령군, 근무지역, 채용. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 잡코리아, 경북 고령군, 근무지역, 채용 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_잡코리아_고령자_raw.json.md. 근거: cleaned_잡코리아_고령자_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 근무지역 필터를 적용해야 함",detailed_user_questions,medium,지역명 고령/고령자 혼동,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,20,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-110""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
